country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline
Indonesia,West Kalimantan,2020-04-22,-40
Indonesia,West Kalimantan,2020-04-23,-43
Indonesia,West Kalimantan,2020-04-24,-58
Indonesia,West Kalimantan,2020-04-25,-55
Indonesia,West Kalimantan,2020-04-26,-58
Indonesia,West Kalimantan,2020-04-27,-53
Indonesia,West Kalimantan,2020-04-28,-49
Indonesia,West Kalimantan,2020-04-29,-47
Indonesia,West Kalimantan,2020-04-30,-47
Indonesia,West Kalimantan,2020-05-01,-52
Indonesia,West Kalimantan,2020-05-02,-56
Indonesia,West Kalimantan,2020-05-03,-52
Indonesia,West Kalimantan,2020-05-04,-45
Indonesia,West Kalimantan,2020-05-05,-43
Indonesia,West Kalimantan,2020-05-06,-45
Indonesia,West Kalimantan,2020-05-07,-47
Indonesia,West Kalimantan,2020-05-08,-51
Indonesia,West Kalimantan,2020-05-09,-47
Indonesia,West Kalimantan,2020-05-10,-49
Indonesia,West Kalimantan,2020-05-11,-43
Indonesia,West Kalimantan,2020-05-12,-40
Indonesia,West Kalimantan,2020-05-13,-42
Indonesia,West Kalimantan,2020-05-14,-39
Indonesia,West Kalimantan,2020-05-15,-42
Indonesia,West Kalimantan,2020-05-16,-39
Indonesia,West Kalimantan,2020-05-17,-48
Indonesia,West Kalimantan,2020-05-18,-30
Indonesia,West Kalimantan,2020-05-19,-28
Indonesia,West Kalimantan,2020-05-20,-30
Indonesia,West Kalimantan,2020-05-21,-29
Indonesia,West Kalimantan,2020-05-22,-30
Indonesia,West Kalimantan,2020-05-23,-41
Indonesia,West Kalimantan,2020-05-24,-55
Indonesia,West Kalimantan,2020-05-25,-47
Indonesia,West Kalimantan,2020-05-26,-43
Indonesia,West Kalimantan,2020-05-27,-44
Indonesia,West Kalimantan,2020-05-28,-33
Indonesia,West Kalimantan,2020-05-29,-41
Indonesia,West Kalimantan,2020-05-30,-41
Indonesia,West Kalimantan,2020-05-31,-45
Indonesia,West Kalimantan,2020-06-01,-39
Indonesia,West Kalimantan,2020-06-02,-28
Indonesia,West Kalimantan,2020-06-03,-30
Indonesia,West Kalimantan,2020-06-04,-33
Indonesia,West Kalimantan,2020-06-05,-42
Indonesia,West Kalimantan,2020-06-06,-32
Indonesia,West Kalimantan,2020-06-07,-33
Indonesia,West Kalimantan,2020-06-08,-27
Indonesia,West Kalimantan,2020-06-09,-24
Indonesia,West Kalimantan,2020-06-10,-26
Indonesia,West Kalimantan,2020-06-11,-25
Indonesia,West Kalimantan,2020-06-12,-28
Indonesia,West Kalimantan,2020-06-13,-37
Indonesia,West Kalimantan,2020-06-14,-27
Indonesia,West Kalimantan,2020-06-15,-26
Indonesia,West Kalimantan,2020-06-16,-20
Indonesia,West Kalimantan,2020-06-17,-26
Indonesia,West Kalimantan,2020-06-18,-24
Indonesia,West Kalimantan,2020-06-19,-28
Indonesia,West Kalimantan,2020-06-20,-31
Indonesia,West Kalimantan,2020-06-21,-34
Indonesia,West Kalimantan,2020-06-22,-30
Indonesia,West Kalimantan,2020-06-23,-25
Indonesia,West Kalimantan,2020-06-24,-26
Indonesia,West Kalimantan,2020-06-25,-22
Indonesia,West Kalimantan,2020-06-26,-32
Indonesia,West Kalimantan,2020-06-27,-22
Indonesia,West Kalimantan,2020-06-28,-27
Indonesia,West Kalimantan,2020-06-29,-21
Indonesia,West Kalimantan,2020-06-30,-19
Indonesia,West Kalimantan,2020-07-01,-27
Indonesia,West Kalimantan,2020-07-02,-17
Indonesia,West Kalimantan,2020-07-03,-21
Indonesia,West Kalimantan,2020-07-04,-19
Indonesia,West Kalimantan,2020-07-05,-21
Indonesia,West Kalimantan,2020-07-06,-20
Indonesia,West Kalimantan,2020-07-07,-13
Indonesia,West Kalimantan,2020-07-08,-22
Indonesia,West Kalimantan,2020-07-09,-26
Indonesia,West Kalimantan,2020-07-10,-21
Indonesia,West Kalimantan,2020-07-11,-19
Indonesia,West Kalimantan,2020-07-12,-28
Indonesia,West Kalimantan,2020-07-13,-20
Indonesia,West Kalimantan,2020-07-14,-25
Indonesia,West Kalimantan,2020-07-15,-16
Indonesia,West Kalimantan,2020-07-16,-19
Indonesia,West Kalimantan,2020-07-17,-24
Indonesia,West Kalimantan,2020-07-18,-18
Indonesia,West Kalimantan,2020-07-19,-23
Indonesia,West Kalimantan,2020-07-20,-21
Indonesia,West Kalimantan,2020-07-21,-15
Indonesia,West Kalimantan,2020-07-22,-24
Indonesia,West Kalimantan,2020-07-23,-24
Indonesia,West Kalimantan,2020-07-24,-22
Indonesia,West Kalimantan,2020-07-25,-20
Indonesia,West Kalimantan,2020-07-26,-24
Indonesia,West Kalimantan,2020-07-27,-23
Indonesia,West Kalimantan,2020-07-28,-16
Indonesia,West Kalimantan,2020-07-29,-14
Indonesia,West Kalimantan,2020-07-30,-11
Indonesia,West Kalimantan,2020-07-31,-34
Indonesia,West Kalimantan,2020-08-01,-21
Indonesia,West Kalimantan,2020-08-02,-21
Indonesia,West Kalimantan,2020-08-03,-14
Indonesia,West Kalimantan,2020-08-04,-12
Indonesia,West Kalimantan,2020-08-05,-16
Indonesia,West Kalimantan,2020-08-06,-15
Indonesia,West Kalimantan,2020-08-07,-18
Indonesia,West Kalimantan,2020-08-08,-16
Indonesia,West Kalimantan,2020-08-09,-20
Indonesia,West Kalimantan,2020-08-10,-19
Indonesia,West Kalimantan,2020-08-11,-12
Indonesia,West Kalimantan,2020-08-12,-13
Indonesia,West Kalimantan,2020-08-13,-18
Indonesia,West Kalimantan,2020-08-14,-19
Indonesia,West Kalimantan,2020-08-15,-13
Indonesia,West Kalimantan,2020-08-16,-19
Indonesia,West Kalimantan,2020-08-17,-17
Indonesia,West Kalimantan,2020-08-18,-18
Indonesia,West Kalimantan,2020-08-19,-12
Indonesia,West Kalimantan,2020-08-20,-17
Indonesia,West Kalimantan,2020-08-21,-20
Indonesia,West Kalimantan,2020-08-22,-23
Indonesia,West Kalimantan,2020-08-23,-22
Indonesia,West Kalimantan,2020-08-24,-19
Indonesia,West Kalimantan,2020-08-25,-16
Indonesia,West Kalimantan,2020-08-26,-17
Indonesia,West Kalimantan,2020-08-27,-19
Indonesia,West Kalimantan,2020-08-28,-21
Indonesia,West Kalimantan,2020-08-29,-19
Indonesia,West Kalimantan,2020-08-30,-20
Indonesia,West Kalimantan,2020-08-31,-24
Indonesia,West Kalimantan,2020-09-01,-24
Indonesia,West Kalimantan,2020-09-02,-13
Indonesia,West Kalimantan,2020-09-03,-17
Indonesia,West Kalimantan,2020-09-04,-20
Indonesia,West Kalimantan,2020-09-05,-23
Indonesia,West Kalimantan,2020-09-06,-19
Indonesia,West Kalimantan,2020-09-07,-17
Indonesia,West Kalimantan,2020-09-08,-20
Indonesia,West Kalimantan,2020-09-09,-12
Indonesia,West Kalimantan,2020-09-10,-17
Indonesia,West Kalimantan,2020-09-11,-20
Indonesia,West Kalimantan,2020-09-12,-20
Indonesia,West Kalimantan,2020-09-13,-21
Indonesia,West Kalimantan,2020-09-14,-16
Indonesia,West Kalimantan,2020-09-15,-15
Indonesia,West Kalimantan,2020-09-16,-16
Indonesia,West Kalimantan,2020-09-17,-16
Indonesia,West Kalimantan,2020-09-18,-20
Indonesia,West Kalimantan,2020-09-19,-22
Indonesia,West Kalimantan,2020-09-20,-25
Indonesia,West Kalimantan,2020-09-21,-22
Indonesia,West Kalimantan,2020-09-22,-20
Indonesia,West Kalimantan,2020-09-23,-23
Indonesia,West Kalimantan,2020-09-24,-29
Indonesia,West Kalimantan,2020-09-25,-29
Indonesia,West Kalimantan,2020-09-26,-35
Indonesia,West Kalimantan,2020-09-27,-27
Indonesia,West Kalimantan,2020-09-28,-26
Indonesia,West Kalimantan,2020-09-29,-29
Indonesia,West Kalimantan,2020-09-30,-25
Indonesia,West Kalimantan,2020-10-01,-26
Indonesia,West Kalimantan,2020-10-02,-27
Indonesia,West Kalimantan,2020-10-03,-23
Indonesia,West Kalimantan,2020-10-04,-25
Indonesia,West Kalimantan,2020-10-05,-20
Indonesia,West Kalimantan,2020-10-06,-19
Indonesia,West Kalimantan,2020-10-07,-20
Indonesia,West Kalimantan,2020-10-08,-29
Indonesia,West Kalimantan,2020-10-09,-25
Indonesia,West Kalimantan,2020-10-10,-22
Indonesia,West Kalimantan,2020-10-11,-27
Indonesia,West Kalimantan,2020-10-12,-20
Indonesia,West Kalimantan,2020-10-13,-24
Indonesia,West Kalimantan,2020-10-14,-23
Indonesia,West Kalimantan,2020-10-15,-20
Indonesia,West Kalimantan,2020-10-16,-22
Indonesia,West Kalimantan,2020-10-17,-19
Indonesia,West Kalimantan,2020-10-18,-25
Indonesia,West Kalimantan,2020-10-19,-22
Indonesia,West Kalimantan,2020-10-20,-19
Indonesia,West Kalimantan,2020-10-21,-23
Indonesia,West Kalimantan,2020-10-22,-24
Indonesia,West Kalimantan,2020-10-23,-23
Indonesia,West Kalimantan,2020-10-24,-23
Indonesia,West Kalimantan,2020-10-25,-24
Indonesia,West Kalimantan,2020-10-26,-29
Indonesia,West Kalimantan,2020-10-27,-14
Indonesia,West Kalimantan,2020-10-28,-17
Indonesia,West Kalimantan,2020-10-29,-26
Indonesia,West Kalimantan,2020-10-30,-28
Indonesia,West Kalimantan,2020-10-31,-23
Indonesia,West Kalimantan,2020-11-01,-24
Indonesia,West Kalimantan,2020-11-02,-26
Indonesia,West Kalimantan,2020-11-03,-22
Indonesia,West Kalimantan,2020-11-04,-25
Indonesia,West Kalimantan,2020-11-05,-19
Indonesia,West Kalimantan,2020-11-06,-24
Indonesia,West Kalimantan,2020-11-07,-23
Indonesia,West Kalimantan,2020-11-08,-25
Indonesia,West Kalimantan,2020-11-09,-26
Indonesia,West Kalimantan,2020-11-10,-18
Indonesia,West Kalimantan,2020-11-11,-19
Indonesia,West Kalimantan,2020-11-12,-22
Indonesia,West Kalimantan,2020-11-13,-24
Indonesia,West Kalimantan,2020-11-14,-25
Indonesia,West Kalimantan,2020-11-15,-23
Indonesia,West Kalimantan,2020-11-16,-25
Indonesia,West Kalimantan,2020-11-17,-20
Indonesia,West Kalimantan,2020-11-18,-31
Indonesia,West Kalimantan,2020-11-19,-31
Indonesia,West Kalimantan,2020-11-20,-24
Indonesia,West Kalimantan,2020-11-21,-24
Indonesia,West Kalimantan,2020-11-22,-26
Indonesia,West Kalimantan,2020-11-23,-22
Indonesia,West Kalimantan,2020-11-24,-28
Indonesia,West Kalimantan,2020-11-25,-22
Indonesia,West Kalimantan,2020-11-26,-24
Indonesia,West Kalimantan,2020-11-27,-26
Indonesia,West Kalimantan,2020-11-28,-18
Indonesia,West Kalimantan,2020-11-29,-31
Indonesia,West Kalimantan,2020-11-30,-20
Indonesia,West Kalimantan,2020-12-01,-16
Indonesia,West Kalimantan,2020-12-02,-16
Indonesia,West Kalimantan,2020-12-03,-16
Indonesia,West Kalimantan,2020-12-04,-20
Indonesia,West Kalimantan,2020-12-05,-17
Indonesia,West Kalimantan,2020-12-06,-21
Indonesia,West Kalimantan,2020-12-07,-18
Indonesia,West Kalimantan,2020-12-08,-15
Indonesia,West Kalimantan,2020-12-09,-18
Indonesia,West Kalimantan,2020-12-10,-18
Indonesia,West Kalimantan,2020-12-11,-20
Indonesia,West Kalimantan,2020-12-12,-24
Indonesia,West Kalimantan,2020-12-13,-18
Indonesia,West Kalimantan,2020-12-14,-23
Indonesia,West Kalimantan,2020-12-15,-14
Indonesia,West Kalimantan,2020-12-16,-18
Indonesia,West Kalimantan,2020-12-17,-17
Indonesia,West Kalimantan,2020-12-18,-18
Indonesia,West Kalimantan,2020-12-19,-14
Indonesia,West Kalimantan,2020-12-20,-15
Indonesia,West Kalimantan,2020-12-21,-19
Indonesia,West Kalimantan,2020-12-22,-8
Indonesia,West Kalimantan,2020-12-23,-9
Indonesia,West Kalimantan,2020-12-24,-12
Indonesia,West Kalimantan,2020-12-25,-32
Indonesia,West Kalimantan,2020-12-26,-22
Indonesia,West Kalimantan,2020-12-27,-22
Indonesia,West Kalimantan,2020-12-28,-18
Indonesia,West Kalimantan,2020-12-29,-17
Indonesia,West Kalimantan,2020-12-30,-17
Indonesia,West Kalimantan,2020-12-31,-17
Indonesia,West Kalimantan,2021-01-01,-28
Indonesia,West Kalimantan,2021-01-02,-22
Indonesia,West Kalimantan,2021-01-03,-22
Indonesia,West Kalimantan,2021-01-04,-26
Indonesia,West Kalimantan,2021-01-05,-14
Indonesia,West Kalimantan,2021-01-06,-16
Indonesia,West Kalimantan,2021-01-07,-26
Indonesia,West Kalimantan,2021-01-08,-19
Indonesia,West Kalimantan,2021-01-09,-19
Indonesia,West Kalimantan,2021-01-10,-30
Indonesia,West Kalimantan,2021-01-11,-18
Indonesia,West Kalimantan,2021-01-12,-23
Indonesia,West Kalimantan,2021-01-13,-35
Indonesia,West Kalimantan,2021-01-14,-30
Indonesia,West Kalimantan,2021-01-15,-32
Indonesia,West Kalimantan,2021-01-16,-29
Indonesia,West Kalimantan,2021-01-17,-31
Indonesia,West Kalimantan,2021-01-18,-29
Indonesia,West Kalimantan,2021-01-19,-27
Indonesia,West Kalimantan,2021-01-20,-27
Indonesia,West Kalimantan,2021-01-21,-27
Indonesia,West Kalimantan,2021-01-22,-29
Indonesia,West Kalimantan,2021-01-23,-26
Indonesia,West Kalimantan,2021-01-24,-29
Indonesia,West Kalimantan,2021-01-25,-27
Indonesia,West Kalimantan,2021-01-26,-26
Indonesia,West Kalimantan,2021-01-27,-28
Indonesia,West Kalimantan,2021-01-28,-29
Indonesia,West Kalimantan,2021-01-29,-33
Indonesia,West Kalimantan,2021-01-30,-24
Indonesia,West Kalimantan,2021-01-31,-28
Indonesia,West Kalimantan,2021-02-01,-25
Indonesia,West Kalimantan,2021-02-02,-21
Indonesia,West Kalimantan,2021-02-03,-27
Indonesia,West Kalimantan,2021-02-04,-24
Indonesia,West Kalimantan,2021-02-05,-27
Indonesia,West Kalimantan,2021-02-06,-21
Indonesia,West Kalimantan,2021-02-07,-26
Indonesia,West Kalimantan,2021-02-08,-22
Indonesia,West Kalimantan,2021-02-09,-18
Indonesia,West Kalimantan,2021-02-10,-17
Indonesia,West Kalimantan,2021-02-11,-17
Indonesia,West Kalimantan,2021-02-12,-28
Indonesia,West Kalimantan,2021-02-13,-22
Indonesia,West Kalimantan,2021-02-14,-22
Indonesia,West Kalimantan,2021-02-15,-18
Indonesia,West Kalimantan,2021-02-16,-17
Indonesia,West Kalimantan,2021-02-17,-19
Indonesia,West Kalimantan,2021-02-18,-21
Indonesia,West Kalimantan,2021-02-19,-24
Indonesia,West Kalimantan,2021-02-20,-21
Indonesia,West Kalimantan,2021-02-21,-24
Indonesia,West Kalimantan,2021-02-22,-24
Indonesia,West Kalimantan,2021-02-23,-22
Indonesia,West Kalimantan,2021-02-24,-23
Indonesia,West Kalimantan,2021-02-25,-21
Indonesia,West Kalimantan,2021-02-26,-22
Indonesia,West Kalimantan,2021-02-27,-19
Indonesia,West Kalimantan,2021-02-28,-23
Indonesia,West Kalimantan,2021-03-01,-20
Indonesia,West Kalimantan,2021-03-02,-19
Indonesia,West Kalimantan,2021-03-03,-20
Indonesia,West Kalimantan,2021-03-04,-23
Indonesia,West Kalimantan,2021-03-05,-22
Indonesia,West Kalimantan,2021-03-06,-26
Indonesia,West Kalimantan,2021-03-07,-29
Indonesia,West Kalimantan,2021-03-08,-23
Indonesia,West Kalimantan,2021-03-09,-17
Indonesia,West Kalimantan,2021-03-10,-16
Indonesia,West Kalimantan,2021-03-11,-17
Indonesia,West Kalimantan,2021-03-12,-22
Indonesia,West Kalimantan,2021-03-13,-17
Indonesia,West Kalimantan,2021-03-14,-24
Indonesia,West Kalimantan,2021-03-15,-21
Indonesia,West Kalimantan,2021-03-16,-20
Indonesia,West Kalimantan,2021-03-17,-19
Indonesia,West Kalimantan,2021-03-18,-22
Indonesia,West Kalimantan,2021-03-19,-22
Indonesia,West Kalimantan,2021-03-20,-19
Indonesia,West Kalimantan,2021-03-21,-28
Indonesia,West Kalimantan,2021-03-22,-25
Indonesia,West Kalimantan,2021-03-23,-22
Indonesia,West Kalimantan,2021-03-24,-23
Indonesia,West Kalimantan,2021-03-25,-18
Indonesia,West Kalimantan,2021-03-26,-23
Indonesia,West Kalimantan,2021-03-27,-17
Indonesia,West Kalimantan,2021-03-28,-22
Indonesia,West Kalimantan,2021-03-29,-20
Indonesia,West Kalimantan,2021-03-30,-17
Indonesia,West Kalimantan,2021-03-31,-17
Indonesia,West Kalimantan,2021-04-01,-14
Indonesia,West Kalimantan,2021-04-02,-18
Indonesia,West Kalimantan,2021-04-03,-16
Indonesia,West Kalimantan,2021-04-04,-20
Indonesia,West Kalimantan,2021-04-05,-17
Indonesia,West Kalimantan,2021-04-06,-14
Indonesia,West Kalimantan,2021-04-07,-16
Indonesia,West Kalimantan,2021-04-08,-15
Indonesia,West Kalimantan,2021-04-09,-16
Indonesia,West Kalimantan,2021-04-10,-15
Indonesia,West Kalimantan,2021-04-11,-20
Indonesia,West Kalimantan,2021-04-12,-14
Indonesia,West Kalimantan,2021-04-13,-33
Indonesia,West Kalimantan,2021-04-14,-27
Indonesia,West Kalimantan,2021-04-15,-25
Indonesia,West Kalimantan,2021-04-16,-27
Indonesia,West Kalimantan,2021-04-17,-26
Indonesia,West Kalimantan,2021-04-18,-28
Indonesia,West Kalimantan,2021-04-19,-24
Indonesia,West Kalimantan,2021-04-20,-20
Indonesia,West Kalimantan,2021-04-21,-21
Indonesia,West Kalimantan,2021-04-22,-23
Indonesia,West Kalimantan,2021-04-23,-24
Indonesia,West Kalimantan,2021-04-24,-21
Indonesia,West Kalimantan,2021-04-25,-25
Indonesia,West Kalimantan,2021-04-26,-23
Indonesia,West Kalimantan,2021-04-27,-22
Indonesia,West Kalimantan,2021-04-28,-18
Indonesia,West Kalimantan,2021-04-29,-18
Indonesia,West Kalimantan,2021-04-30,-22
Indonesia,West Kalimantan,2021-05-01,-13
Indonesia,West Kalimantan,2021-05-02,-23
Indonesia,West Kalimantan,2021-05-03,-9
Indonesia,West Kalimantan,2021-05-04,-11
Indonesia,West Kalimantan,2021-05-05,-10
Indonesia,West Kalimantan,2021-05-06,-16
Indonesia,West Kalimantan,2021-05-07,-17
Indonesia,West Kalimantan,2021-05-08,-15
Indonesia,West Kalimantan,2021-05-09,-14
Indonesia,West Kalimantan,2021-05-10,-9
Indonesia,West Kalimantan,2021-05-11,-2
Indonesia,West Kalimantan,2021-05-12,-7
Indonesia,West Kalimantan,2021-05-13,-29
Indonesia,West Kalimantan,2021-05-14,-25
Indonesia,West Kalimantan,2021-05-15,-22
Indonesia,West Kalimantan,2021-05-16,-18
Indonesia,West Kalimantan,2021-05-17,-18
Indonesia,West Kalimantan,2021-05-18,-19
Indonesia,West Kalimantan,2021-05-19,-11
Indonesia,West Kalimantan,2021-05-20,-11
Indonesia,West Kalimantan,2021-05-21,-16
Indonesia,West Kalimantan,2021-05-22,-20
Indonesia,West Kalimantan,2021-05-23,-16
Indonesia,West Kalimantan,2021-05-24,-12
Indonesia,West Kalimantan,2021-05-25,-9
Indonesia,West Kalimantan,2021-05-26,-11
Indonesia,West Kalimantan,2021-05-27,-12
Indonesia,West Kalimantan,2021-05-28,-19
Indonesia,West Kalimantan,2021-05-29,-17
Indonesia,West Kalimantan,2021-05-30,-12
Indonesia,West Kalimantan,2021-05-31,-8
Indonesia,West Kalimantan,2021-06-01,-6
Indonesia,West Kalimantan,2021-06-02,-11
Indonesia,West Kalimantan,2021-06-03,-6
Indonesia,West Kalimantan,2021-06-04,-10
Indonesia,West Kalimantan,2021-06-05,-10
Indonesia,West Kalimantan,2021-06-06,-17
Indonesia,West Kalimantan,2021-06-07,-8
Indonesia,West Kalimantan,2021-06-08,-7
Indonesia,West Kalimantan,2021-06-09,-9
Indonesia,West Kalimantan,2021-06-10,-8
Indonesia,West Kalimantan,2021-06-11,-16
Indonesia,West Kalimantan,2021-06-12,-8
Indonesia,West Kalimantan,2021-06-13,-18
Indonesia,West Kalimantan,2021-06-14,-11
Indonesia,West Kalimantan,2021-06-15,-16
Indonesia,West Kalimantan,2021-06-16,-8
Indonesia,West Kalimantan,2021-06-17,-21
Indonesia,West Kalimantan,2021-06-18,-14
Indonesia,West Kalimantan,2021-06-19,-16
Indonesia,West Kalimantan,2021-06-20,-26
Indonesia,West Kalimantan,2021-06-21,-12
Indonesia,West Kalimantan,2021-06-22,-12
Indonesia,West Kalimantan,2021-06-23,-16
Indonesia,West Kalimantan,2021-06-24,-14
Indonesia,West Kalimantan,2021-06-25,-16
Indonesia,West Kalimantan,2021-06-26,-16
Indonesia,West Kalimantan,2021-06-27,-25
Indonesia,West Kalimantan,2021-06-28,-14
Indonesia,West Kalimantan,2021-06-29,-14
Indonesia,West Kalimantan,2021-06-30,-20
Indonesia,West Kalimantan,2021-07-01,-19
Indonesia,West Kalimantan,2021-07-02,-17
Indonesia,West Kalimantan,2021-07-03,-21
Indonesia,West Kalimantan,2021-07-04,-23
Indonesia,West Kalimantan,2021-07-05,-15
Indonesia,West Kalimantan,2021-07-06,-14
Indonesia,West Kalimantan,2021-07-07,-17
Indonesia,West Kalimantan,2021-07-08,-23
Indonesia,West Kalimantan,2021-07-09,-23
Indonesia,West Kalimantan,2021-07-10,-26
Indonesia,West Kalimantan,2021-07-11,-31
Indonesia,West Kalimantan,2021-07-12,-35
Indonesia,West Kalimantan,2021-07-13,-35
Indonesia,West Kalimantan,2021-07-14,-40
Indonesia,West Kalimantan,2021-07-15,-27
Indonesia,West Kalimantan,2021-07-16,-31
Indonesia,West Kalimantan,2021-07-17,-31
Indonesia,West Kalimantan,2021-07-18,-35
Indonesia,West Kalimantan,2021-07-19,-25
Indonesia,West Kalimantan,2021-07-20,-41
Indonesia,West Kalimantan,2021-07-21,-25
Indonesia,West Kalimantan,2021-07-22,-23
Indonesia,West Kalimantan,2021-07-23,-28
Indonesia,West Kalimantan,2021-07-24,-28
Indonesia,West Kalimantan,2021-07-25,-32
Indonesia,West Kalimantan,2021-07-26,-22
Indonesia,West Kalimantan,2021-07-27,-20
Indonesia,West Kalimantan,2021-07-28,-20
Indonesia,West Kalimantan,2021-07-29,-21
Indonesia,West Kalimantan,2021-07-30,-22
Indonesia,West Kalimantan,2021-07-31,-21
Indonesia,West Kalimantan,2021-08-01,-26
Indonesia,West Kalimantan,2021-08-02,-17
Indonesia,West Kalimantan,2021-08-03,-13
Indonesia,West Kalimantan,2021-08-04,-17
Indonesia,West Kalimantan,2021-08-05,-15
Indonesia,West Kalimantan,2021-08-06,-17
Indonesia,West Kalimantan,2021-08-07,-15
Indonesia,West Kalimantan,2021-08-08,-24
Indonesia,West Nusa Tenggara,2020-02-15,3
Indonesia,West Nusa Tenggara,2020-02-16,-1
Indonesia,West Nusa Tenggara,2020-02-17,-9
Indonesia,West Nusa Tenggara,2020-02-18,-2
Indonesia,West Nusa Tenggara,2020-02-19,-5
Indonesia,West Nusa Tenggara,2020-02-20,-6
Indonesia,West Nusa Tenggara,2020-02-21,-5
Indonesia,West Nusa Tenggara,2020-02-22,-1
Indonesia,West Nusa Tenggara,2020-02-23,-1
Indonesia,West Nusa Tenggara,2020-02-24,-3
Indonesia,West Nusa Tenggara,2020-02-25,-2
Indonesia,West Nusa Tenggara,2020-02-26,-2
Indonesia,West Nusa Tenggara,2020-02-27,-2
Indonesia,West Nusa Tenggara,2020-02-28,0
Indonesia,West Nusa Tenggara,2020-02-29,4
Indonesia,West Nusa Tenggara,2020-03-01,-17
Indonesia,West Nusa Tenggara,2020-03-02,6
Indonesia,West Nusa Tenggara,2020-03-03,2
Indonesia,West Nusa Tenggara,2020-03-04,1
Indonesia,West Nusa Tenggara,2020-03-05,2
Indonesia,West Nusa Tenggara,2020-03-06,-1
Indonesia,West Nusa Tenggara,2020-03-07,-1
Indonesia,West Nusa Tenggara,2020-03-08,-2
Indonesia,West Nusa Tenggara,2020-03-09,-1
Indonesia,West Nusa Tenggara,2020-03-10,2
Indonesia,West Nusa Tenggara,2020-03-11,5
Indonesia,West Nusa Tenggara,2020-03-12,3
